,Unnamed: 0,id,raw_text,mentions_location,text,relevant,mentions_impact,tokens,locations
1352,4558,625069400727531520,"Jämtland, Västernorrland och Gävleborgs län (Väder): SMHI varnin klass 1 höga flöden i små… http://t.co/PgeUn7MEur #Övrigt #trafikP4",1,jämtland västernorrland gävleborgs län weather smhi warning class high flows small… övrigt trafikp,1,0,"[{'entity': 'LOC', 'score': 0.99964106, 'index': 1, 'word': 'Jämtland', 'start': 0, 'end': 8}, {'entity': 'LOC', 'score': 0.999648, 'index': 3, 'word': 'Västernorrland', 'start': 10, 'end': 24}, {'entity': 'LOC', 'score': 0.99947757, 'index': 5, 'word': 'Gävleborgs', 'start': 29, 'end': 39}, {'entity': 'LOC', 'score': 0.99876416, 'index': 6, 'word': 'län', 'start': 40, 'end': 43}, {'entity': 'ORG', 'score': 0.9993636, 'index': 11, 'word': 'SMHI', 'start': 53, 'end': 57}]","{'Jämtland': {'ner_score': 0.99964106, 'swedish_loc_info': {'place_id': 297896831, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52826, 'boundingbox': ['61.5637652', '65.1189152', '11.9745809', '16.9987048'], 'lat': '63.345222199999995', 'lon': '14.124985984451182', 'display_name': 'Jämtland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6781846071782562, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW07', 'ref:nuts': 'SE322', 'wikidata': 'Q103679', 'wikipedia': 'sv:Jämtlands län', 'ref:nuts:3': 'SE322', 'ref:se:scb': '23'}}}, 'Västernorrland': {'ner_score': 0.999648, 'swedish_loc_info': {'place_id': 297646408, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52827, 'boundingbox': ['62.0872099', '64.0274313', '14.7803342', '19.6075281'], 'lat': '63.058969250000004', 'lon': '18.101368580066033', 'display_name': 'Västernorrland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6607426020039263, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW24', 'ref:nuts': 'SE321', 'wikidata': 'Q104891', 'wikipedia': 'sv:Västernorrlands län', 'ref:nuts:3': 'SE321', 'ref:se:scb': '22'}}}, 'Gävleborgs': {'ner_score': 0.99947757, 'swedish_loc_info': {'place_id': 297993897, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52832, 'boundingbox': ['60.1886492', '62.3435106', '14.446645', '18.1163914'], 'lat': '61.2603424', 'lon': '16.694698498129124', 'display_name': 'Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5586814538950657, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW03', 'ref:nuts': 'SE313', 'wikidata': 'Q103699', 'wikipedia': 'sv:Gävleborgs län', 'ref:nuts:3': 'SE313', 'ref:se:scb': '21'}}}, 'län': {'ner_score': 0.99876416, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}}"
1353,4567,1125834960215117826,"Mindre av översvämningar i USA o Kanada, och även skogsbränder. Climat Gate är rena bedrägeriet finns inget Global Warming o CO2 har ingen påverkan på klimatet https://t.co/QdERZt6ACT",0,less flooding us canada forest fires climate gate pure fraud global warming o co effect climate,1,0,"[{'entity': 'LOC', 'score': 0.9995208, 'index': 5, 'word': 'USA', 'start': 27, 'end': 30}, {'entity': 'LOC', 'score': 0.9996152, 'index': 7, 'word': 'Kanada', 'start': 33, 'end': 39}, {'entity': 'LOC', 'score': 0.98962295, 'index': 14, 'word': 'Climat', 'start': 64, 'end': 67}, {'entity': 'LOC', 'score': 0.9478257, 'index': 16, 'word': 'Gate', 'start': 71, 'end': 75}]","{'USA': {'ner_score': 0.9995208, 'swedish_loc_info': {}}, 'Kanada': {'ner_score': 0.9996152, 'swedish_loc_info': {'place_id': 78202604, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7472860614, 'boundingbox': ['59.0033101', '59.0433101', '18.1876155', '18.2276155'], 'lat': '59.0233101', 'lon': '18.2076155', 'display_name': 'Kanada, Haninge kommun, Stockholm County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.36, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {}}}, 'Climat': {'ner_score': 0.98962295, 'swedish_loc_info': {}}, 'Gate': {'ner_score': 0.9478257, 'swedish_loc_info': {'place_id': 1135418, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 299219282, 'boundingbox': ['58.1597978', '58.1997978', '14.1799678', '14.2199678'], 'lat': '58.1797978', 'lon': '14.1999678', 'display_name': 'Gate, Hjo kommun, Västra Götaland County, Sweden', 'class': 'place', 'type': 'hamlet', 'importance': 0.36, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {'population': '50', 'ref:se:scb': 'S5387'}}}}"
1354,4579,1125738354019065857,"@hanne_kjoller Du glömde nämna det där om klimatförändringen som  NASA, IPCC och de andra vetenskapliga institutionerna bedöms bli katastrofal. Torka, översvämningar, minskade skördar, svält, migration och död.

Men du fick in det där med avdrag för transporter i glesbygden.",0,you forgot mention climate change nasa ipcc scientific institutions judged catastrophic drought floods reduced harvests famine migration death but got deductions transport sparsely populated areas,1,0,"[{'entity': 'ORG', 'score': 0.9907257, 'index': 11, 'word': 'NASA', 'start': 53, 'end': 55}, {'entity': 'ORG', 'score': 0.9987748, 'index': 14, 'word': 'IPCC', 'start': 59, 'end': 61}]",{}
1355,4588,1125476583152783360,@LarssonNM En dag? Var är du någonstans. Det har regnat av och till i tre dagar och jag ser översvämningar och högt älvflöde i Mellansverige ! Gubbgissningar! Vad gör du då. Ungdomsgissningar?,0,one day where you it raining days i floods high river flow central sweden old mans guesses what then youthful guesses,1,0,"[{'entity': 'TME', 'score': 0.9996855, 'index': 1, 'word': 'En', 'start': 2, 'end': 4}, {'entity': 'TME', 'score': 0.99972194, 'index': 2, 'word': 'dag', 'start': 5, 'end': 8}, {'entity': 'TME', 'score': 0.99965453, 'index': 17, 'word': 'tre', 'start': 61, 'end': 64}, {'entity': 'TME', 'score': 0.99959093, 'index': 18, 'word': 'dagar', 'start': 65, 'end': 70}, {'entity': 'LOC', 'score': 0.9990056, 'index': 28, 'word': 'Mellansverige', 'start': 118, 'end': 131}]","{'Mellansverige': {'ner_score': 0.9990056, 'swedish_loc_info': {}}}"
1356,4598,1125362163663683585,"""Tulvat Tornionjoessa ovat jäämässä keskimääräistä (2183 m3/s) tulvaa pienemmiksi.""#Tornionjoki #tulva #Torneälven med mindre #översvämning i år. https://t.co/FnNvlVT1Ff",1,the floods tornionjoki smaller average flood  m s tornionjoki tulva torneälven med mindre översvämning år,1,0,"[{'entity': 'MSR', 'score': 0.9798552, 'index': 23, 'word': '2183', 'start': 52, 'end': 55}, {'entity': 'MSR', 'score': 0.95103335, 'index': 25, 'word': 'm3', 'start': 57, 'end': 58}, {'entity': 'LOC', 'score': 0.99863106, 'index': 49, 'word': 'Torneälven', 'start': 104, 'end': 109}, {'entity': 'TME', 'score': 0.999602, 'index': 56, 'word': 'i', 'start': 140, 'end': 141}, {'entity': 'TME', 'score': 0.99965394, 'index': 57, 'word': 'år', 'start': 142, 'end': 144}]","{'Torneälven': {'ner_score': 0.99863106, 'swedish_loc_info': {'place_id': 200652342, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 416888159, 'boundingbox': ['67.2485328', '67.2527895', '23.1072334', '23.121213'], 'lat': '67.2527895', 'lon': '23.1141856', 'display_name': 'Torne älv, Pajala kommun, Norrbotten County, Sweden', 'class': 'waterway', 'type': 'river', 'importance': 0.5058586680411897, 'extratags': {'wikidata': 'Q121538', 'wikipedia': 'sv:Torne älv'}}}}"
1357,4602,1125305472876273665,"värmeböljor och översvämningar
https://t.co/qahSqyhXPA …IS KOD EGO-IS ILLUSION https://t.co/qahSqyhXPA",0,heat waves floods …is code egois illusion,1,0,[],{}
1358,4603,1125305256114622467,"värmeböljor och översvämningar
https://t.co/qahSqyhXPA …IS KOD EGO-IS ILLUSION https://t.co/00waPCrPmu",0,heat waves floods …is code egois illusion,1,0,[],{}
1359,4605,1125257020939145221,"""Matransonerna i Nordkorea har minskat till 300 gram per dag.
..på grund av torka, värmeböljor och översvämningar.""

Nordkorea svälter inte på grund av vädret. Sydkorea ransonerar inte ens. De har alltså samma väder. Vilket vore rimligt att skriva ut, SVT

https://t.co/6tDcXfRRRM",0,food rations north korea reduced grams day due drought heat waves floods north korea starving weather south korea doesnt ration so weather which reasonable print svt,1,0,"[{'entity': 'LOC', 'score': 0.9995314, 'index': 6, 'word': 'Nordkorea', 'start': 17, 'end': 26}, {'entity': 'MSR', 'score': 0.9998324, 'index': 10, 'word': '300', 'start': 44, 'end': 47}, {'entity': 'MSR', 'score': 0.9995753, 'index': 11, 'word': 'gram', 'start': 48, 'end': 52}, {'entity': 'LOC', 'score': 0.99943024, 'index': 29, 'word': 'Nordkorea', 'start': 117, 'end': 126}, {'entity': 'LOC', 'score': 0.9996101, 'index': 38, 'word': 'Sydkorea', 'start': 160, 'end': 168}]","{'Nordkorea': {'ner_score': 0.99943024, 'swedish_loc_info': {}}, 'Sydkorea': {'ner_score': 0.9996101, 'swedish_loc_info': {}}}"
1360,4607,1158491205476507648,"@Stockholms_univ @IOPenvironment OK, så risken för torka kan vara överskattad medan risken för översvämning och regn underskattad.  i klimatmodellerna. Oavsett så påverkas vi av klimatförändringarna.",0,ok risk drought overestimated risk flood rain underestimated climate models regardless affected climate change,1,0,[],{}
1361,4608,1158458219125252097,ÖVERSVÄMNING I STOCKARYD https://t.co/qAQXCcHOuF,1,flooding in stockaryd,1,0,"[{'entity': 'LOC', 'score': 0.9962022, 'index': 6, 'word': 'STOCKARYD', 'start': 15, 'end': 20}]","{'STOCKARYD': {'ner_score': 0.9962022, 'swedish_loc_info': {'place_id': 5103304, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 603745134, 'boundingbox': ['57.2995952', '57.3395952', '14.5711191', '14.6111191'], 'lat': '57.3195952', 'lon': '14.5911191', 'display_name': 'Stockaryd, Sävsjö kommun, Jönköping County, 570 02, Sweden', 'class': 'place', 'type': 'village', 'importance': 0.375, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {'ref:se:scb': '1680', 'ref:se:pts:postort': 'STOCKARYD'}}}}"
1362,4609,1158454682546855936,"@CarlMelin @rtendahl Så sant. Var häromåret i Bangladesh, där man redan sett hur åkermark blir obrukbar p g a översvämningar av saltvatten. Miljontals människor drivs in till storstäderna. Bara i Bangladesh bor över 160 miljoner människor.",0,so true was year bangladesh seen arable land unusable salt water floods millions people driven big cities over million people live bangladesh alone,1,1,"[{'entity': 'TME', 'score': 0.9720597, 'index': 5, 'word': 'häromåret', 'start': 17, 'end': 26}, {'entity': 'LOC', 'score': 0.99913955, 'index': 7, 'word': 'Bangladesh', 'start': 29, 'end': 39}, {'entity': 'PER', 'score': 0.98761034, 'index': 14, 'word': 'åkermark', 'start': 64, 'end': 68}, {'entity': 'LOC', 'score': 0.9994978, 'index': 38, 'word': 'Bangladesh', 'start': 179, 'end': 189}]","{'Bangladesh': {'ner_score': 0.9994978, 'swedish_loc_info': {}}}"
1363,4620,1158384894877274113,"@johanssonmorgan Om det brinner i min kåk så skiter jag i om grannen har översvämning i källaren, släcker först branden och räddar mitt hus, översvämningen får andra fixa. Lite så borde du agera, ta hand om det du är satt att sköta.",0,if theres fire house i dont care neighbor flooding basement fire save house flooding left fix thats act care set care of,1,0,[],{}
1364,4622,1158341121073963009,"@BBCSteveR Vilken symbolik av oligarkernas värld och sinnesstämning, kaoset, giftiga ormar nära folkets bostäder och minderåriga barn och väldigt många översvämningar runt om i Ryssland.",0,what symbolism world state mind oligarchs chaos poisonous snakes near peoples dwellings minor children floods russia,1,0,"[{'entity': 'LOC', 'score': 0.9990277, 'index': 33, 'word': 'Ryssland', 'start': 168, 'end': 176}]","{'Ryssland': {'ner_score': 0.9990277, 'swedish_loc_info': {'place_id': 156164308, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 211519317, 'boundingbox': ['59.0080023', '59.0094398', '13.9777761', '13.9814969'], 'lat': '59.008677399999996', 'lon': '13.979553025363435', 'display_name': 'Ryssland, Amnehärads distrikt, Gullspångs kommun, Västra Götaland County, Sweden', 'class': 'place', 'type': 'islet', 'importance': 0.36, 'extratags': {}}}}"
1365,4628,1158251380324405255,EXTRA: Stor översvämning i Sävsjö kommun https://t.co/9bMOIEtr0r,1,extra major flooding sävsjö municipality,1,0,"[{'entity': 'LOC', 'score': 0.99917954, 'index': 7, 'word': 'Sävsjö', 'start': 27, 'end': 30}, {'entity': 'LOC', 'score': 0.9981243, 'index': 9, 'word': 'kommun', 'start': 34, 'end': 40}]","{'Sävsjö': {'ner_score': 0.99917954, 'swedish_loc_info': {'place_id': 297783819, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 935481, 'boundingbox': ['57.1435451', '57.4907755', '14.3640232', '14.8282385'], 'lat': '57.333333', 'lon': '14.666667', 'display_name': 'Sävsjö kommun, Jönköping County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5433177945819814, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'KNKOD': '0684', 'KNBEF96': '11900', 'gns_uni': '-3459186', 'ref:scb': '0684', 'KOD77_79': '0684', 'KOD80_82': '0684', 'KOD83_91': '0684', 'KOD92_94': '0684', 'KOD95_96': '0684', 'KOD97_97': '0684', 'KOD98_98': '0684', 'wikidata': 'Q505239', 'wikipedia': 'sv:Sävsjö kommun', 'LANDAREAKM': '679.00', 'linked_place': 'municipality', 'gns_classification': 'ADM2'}}}, 'kommun': {'ner_score': 0.9981243, 'swedish_loc_info': {}}}"
1366,4631,1158081510743969794,Hoppas ni klarat er från översvämningar mina systrar,0,hope survived floods sisters,1,0,[],{}
1367,4633,1158076125643452421,"@karlsson766 @MariaB_88 @Alienna3 Håller med dig Anders om att det finns många andra problem. Tyvärr kommer klimatförändringarna att fungera som förstärkare av många av dessa, så som tex spridning av sjukdomar, svält, vattenbrist, torka, krig och konflikter, ojämlikhet, översvämningar, fattigdom, flyktingströmmar",0,agree anders problems unfortunately climate change act amplifier these spread diseases famine water shortages droughts wars conflicts inequality floods poverty refugee flows,1,0,"[{'entity': 'PER', 'score': 0.9999039, 'index': 4, 'word': 'Anders', 'start': 21, 'end': 27}]",{}
1368,4634,1158068436196581377,Blev lite översvämning på vår väg 😳55mm på 25 min. Tur man inte har källare. Brandkåren är i alla hus på vägen bredvid vår gata😳 https://t.co/B7qhbSKgab,0,there bit flooding way  mm min lucky dont basement the fire department house road street,1,1,"[{'entity': 'TME', 'score': 0.88476425, 'index': 11, 'word': 'på', 'start': 40, 'end': 42}, {'entity': 'TME', 'score': 0.9762931, 'index': 12, 'word': '25', 'start': 43, 'end': 45}, {'entity': 'TME', 'score': 0.95799077, 'index': 13, 'word': 'min', 'start': 46, 'end': 49}, {'entity': 'ORG', 'score': 0.9989975, 'index': 21, 'word': 'Brandkåren', 'start': 77, 'end': 87}]",{}
1369,4638,1158035047859052545,"Just nu:

Oväder: Flera översvämningar - en halv meter vatten i källaren

#bräknehoby #sydöstran #väder 

https://t.co/MTMxEKvMGy",0,right now storms several floods  half meter water basement bräknehoby southeast weather,1,1,"[{'entity': 'MSR', 'score': 0.9923874, 'index': 10, 'word': 'en', 'start': 41, 'end': 43}, {'entity': 'MSR', 'score': 0.99775225, 'index': 11, 'word': 'halv', 'start': 44, 'end': 48}, {'entity': 'MSR', 'score': 0.98827654, 'index': 12, 'word': 'meter', 'start': 49, 'end': 54}]",{}
1370,4639,1158025954553413638,@MariaB_88 @JennyFjell @Alienna3 Vem säger att det inte har skrett översvämningar förr? Sen att det nu i modern tid byggs pampiga byggnader precis vid kusten som ger större skada är ju en annan femma.,0,who says havent screaming floods before then fact modern times grandiose buildings built right coast cause damage five,1,0,[],{}
1371,4641,1158023401614794757,"@karlsson766 @JennyFjell @Alienna3 Om havet inte har höjts, hur kommer det sig att kuststäder tvingas flytta? Dagligen får översvämningar pga högvatten som inte dem haft problem med när dem byggde städerna? Vad beror den ökade vattenhöjden på om det inte är #klimatförändringarna?",0,if sea risen come coastal cities forced move daily floods high water didnt problems built cities what cause increased water level climatechange,1,0,"[{'entity': 'MSR', 'score': 0.9857319, 'index': 17, 'word': 'Dagligen', 'start': 81, 'end': 84}]",{}
1372,4642,1158012438610108416,"@karlsson766 @JennyFjell @Alienna3 Vadå ingenting hänt? Vi ser fler och fler torkort, värmeböljor, översvämningar. Grönland å Arktis smälter. Folk dör pga av utsläpp, hetta, torka m.m. Indonesiens huvudstad måste flyttas pga att Jakarta sjunker. USA planerar flytta folk från vissa städer på öar och eventuelt kust",0,what happened we droughts heat waves floods greenland arctic melting people die emissions heat drought etc indonesias capital moved jakarta sinking the us plans people certain cities islands possibly coast,1,0,"[{'entity': 'LOC', 'score': 0.9994512, 'index': 20, 'word': 'Grönland', 'start': 86, 'end': 94}, {'entity': 'LOC', 'score': 0.99913675, 'index': 22, 'word': 'Arktis', 'start': 97, 'end': 100}, {'entity': 'LOC', 'score': 0.99940157, 'index': 39, 'word': 'Indonesiens', 'start': 156, 'end': 166}, {'entity': 'LOC', 'score': 0.99938846, 'index': 46, 'word': 'Jakarta', 'start': 200, 'end': 207}, {'entity': 'LOC', 'score': 0.9996126, 'index': 49, 'word': 'USA', 'start': 217, 'end': 220}]","{'Grönland': {'ner_score': 0.9994512, 'swedish_loc_info': {'place_id': 110271045, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 23332284, 'boundingbox': ['57.6487582', '57.6489833', '12.391826', '12.3921264'], 'lat': '57.64887535', 'lon': '12.391988937939697', 'display_name': 'Grönland, Bua Södra, Kärrsgärde, Stora Bugärde, Härryda kommun, Västra Götaland County, Sweden', 'class': 'place', 'type': 'islet', 'importance': 0.36, 'extratags': {}}}, 'Arktis': {'ner_score': 0.99913675, 'swedish_loc_info': {}}, 'Indonesiens': {'ner_score': 0.99940157, 'swedish_loc_info': {'place_id': 59146537, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5368523383, 'boundingbox': ['59.3316359', '59.3317359', '18.0493203', '18.0494203'], 'lat': '59.3316859', 'lon': '18.0493703', 'display_name': 'Indonesiens ambassad i Stockholm, Kungsbroplan, Kungsholmen, Kungsholmens stadsdelsområde, Stockholms kommun, Stockholm County, 112 24, Sweden', 'class': 'office', 'type': 'diplomatic', 'importance': 0.39557607821300267, 'extratags': {'fax': '+4686508750', 'phone': '+46854555880', 'country': 'ID', 'embassy': 'yes', 'website': 'https://www.kemlu.go.id/stockholm/en/default.aspx', 'wikidata': 'Q18290928', 'diplomatic': 'embassy'}}}, 'Jakarta': {'ner_score': 0.99938846, 'swedish_loc_info': {}}, 'USA': {'ner_score': 0.9996126, 'swedish_loc_info': {}}}"
1373,4653,1157928681689505792,"@siekasanna Det är naturligt att få skoskav, magsjuka och att dö också. Jordbävningar och översvämningar är också naturligt. Man får klaga på sånt som är naturligt.",0,its natural chafed shoes stomachache die too earthquakes floods natural you complain things natural,1,0,[],{}
1374,4658,747516446821933056,"@CTalani nej, eller har hört otippat lite faktiskt. Men också haft lite annat att stå i å andra sidan...vaknade till översvämning i köket!",0,no heard bit offhand actually but little stand handwoke flooding kitchen,1,0,[],{}
1375,4660,747506814321713152,Lv 740 Industrigatan (Trafikstörning): Vatten på vägen pga översvämning Störning Tierp - Södra… https://t.co/bfzEOtdi4U #Väg #trafikP4,1,lv industrigatan traffic disruption water road flooding disruption tierp  södra… väg trafikp,1,1,"[{'entity': 'LOC', 'score': 0.99822634, 'index': 4, 'word': 'Industrigatan', 'start': 7, 'end': 15}, {'entity': 'LOC', 'score': 0.99605453, 'index': 20, 'word': 'Tierp', 'start': 81, 'end': 85}, {'entity': 'LOC', 'score': 0.98700655, 'index': 23, 'word': 'Södra', 'start': 89, 'end': 94}]","{'Industrigatan': {'ner_score': 0.99822634, 'swedish_loc_info': {'place_id': 162060544, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 229026129, 'boundingbox': ['56.0027092', '56.0068804', '12.7255024', '12.7313479'], 'lat': '56.0048169', 'lon': '12.7283889', 'display_name': 'Industrigatan, Råå, Helsingborg, Helsingborgs kommun, Skåne County, 252 32, Sweden', 'class': 'highway', 'type': 'tertiary', 'importance': 0.21, 'extratags': {'surface': 'asphalt', 'maxspeed': '50'}}}, 'Tierp': {'ner_score': 0.99605453, 'swedish_loc_info': {'place_id': 298140071, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 305453, 'boundingbox': ['60.0878422', '60.8601276', '17.1890152', '18.4642407'], 'lat': '60.333333', 'lon': '17.616667', 'display_name': 'Tierps kommun, Uppsala County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5389496389793155, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'KNKOD': '0360', 'gns_uni': '-3472386', 'ref:scb': '0360', 'wikidata': 'Q510198', 'wikipedia': 'sv:Tierps kommun', 'linked_place': 'municipality', 'gns_classification': 'ADM2'}}}, 'Södra': {'ner_score': 0.98700655, 'swedish_loc_info': {'place_id': 37662228, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3042004139, 'boundingbox': ['62.6842054', '62.6843054', '12.3069391', '12.3070391'], 'lat': '62.6842554', 'lon': '12.3069891', 'display_name': 'Ösjövålen, Södra, Härjedalens kommun, Jämtland County, Sweden', 'class': 'natural', 'type': 'peak', 'importance': 0.41000000000000003, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_peak.p.20.png', 'extratags': {'ele': '1080'}}}}"
